name,lat,lng,pop
SITUMBA,1.0625226315789469,99.37454421052628,827
BATU HORPAK,1.074398130841122,99.37863644859812,5
AEK KAHOMBU,1.0786007936507935,99.3783531746032,65
TANJUNG MEDAN,1.079737894736842,99.36235684210529,288
AEK PARUPUK,1.0861395604395607,99.36706703296706,206
PANINDOAN,1.0912060606060603,99.36986868686864,241
AEK UNCIM,1.0977859813084117,99.37947943925232,524
PARGARUTAN JAE,1.4308675159235664,99.3480210191083,437
SIJUNGKANG,1.4973407407407406,99.2808722222222,544
HURABA,1.5205862,99.22322900000005,973
HUTA GINJANG,1.5231858778625953,99.25729732824428,564
PARGARUTAN JULU,1.479766666666667,99.30740952380953,1021
PARGARUTAN TONGA,1.4878111111111108,99.3171711111111,1834
PANOMPUAN JAE,1.433158241758242,99.39799230769228,796
LANTOSAN ROGAS,1.4567767918088734,99.43155802047777,4363
PASAR PARGARUTAN,1.3670705278592374,99.3492508797656,5195
PARGARUTAN DOLOK,1.5052503999999995,99.29780000000002,688
PAL XI,0.0,0.0,2401
MARISI,3.1187,97.31120000000006,2527
PANOMPUAN,1.4335924528301882,99.3799009433962,854
BATANG TURA SIRUMAMBE,1.5392180722891562,99.39403433734928,4087
SANGGAPATI,1.4976991935483868,99.37147500000002,1422
KELURAHAN PARDOMUAN,0.0,0.0,2032
SIHUIK KUIK,0.0,0.0,1015
AEK NATAS,1.3392500000000005,99.19870227272727,566
GUNUNG BARINGIN,1.2762274247491638,99.22074046822743,1462
DOLOK GODANG,1.3209867313915846,99.27134660194174,58
KELURAHAN SIMARPINGGAN,0.0,0.0,126
KELURAHAN TAPIAN NAULI,0.0,0.0,212
TANDIHAT,1.383561764705882,99.1823323529412,323
SIHOPUR,1.3892644444444442,99.20804,80
PERK. SIMARPINGGAN,0.0,0.0,394
SIAMPORIK DOLOK,1.385726,99.21021,779
SIBONG BONG,0.0,0.0,230
SIAMPORIK LOMBANG,1.3893121621621625,99.21612837837836,742
KELURAHAN NAPA,0.0,0.0,375
PINTU PADANG,1.3785196969696971,99.22923484848486,306
SINYIOR,1.3765163636363635,99.23441454545456,47
SITUMBAGA,1.3699981818181817,99.24168727272728,139
SIUHOM,0.0,0.0,69
SISUNDUNG,0.0,0.0,434
PARSALAKAN,0.0,0.0,456
SIALOGO,0.0,0.0,411
LEMBAH LUBUK RAYA,0.0,0.0,3707
SITARA TOIT,0.0,0.0,7919
LOBU LAYAN SIGORDANG,0.0,0.0,3996
AEK NABARA,0.0,0.0,6698
SIBANGKUA,0.0,0.0,13300
SIGUMURU,0.0,0.0,894
SITINJAK,0.0,0.0,802
SIMATORKIS SISOMA,0.0,0.0,2490
PANOBASAN,0.0,0.0,3453
PANOBASAN LOMBANG,0.0,0.0,3469
MALOMBU,1.2939130136986303,99.01773767123288,929
RIANIATE,1.3318014492753625,98.99353623188408,7584
SANGKUNUR,1.3625372881355933,99.06292033898308,3476
TINDOAN LAUT,1.362676666666666,99.03025666666667,1814
SIMATANIARI,1.375428409090909,99.01081363636362,3450
BATU GODANG,1.4023750000000004,99.0745575,18398
AEK PARDOMUAN,1.3953660377358494,99.02650566037732,4160
BANDAR TARUTUNG,1.4146601851851863,99.00250555555556,9012
PERKEBUNAN,1.4226461038961042,99.04261363636364,1024
SIMATOHIR,1.4423483660130718,99.07339150326796,7003
HAPESONG LAMA,1.4479594202898554,99.0682797101449,1661
PERK HAPESONG,0.0,0.0,11532
PADANG LANCAT,1.4512577049180329,99.14836098360652,688
SIANGGUNAN,1.4629375,99.1135458333333,7407
HUTABARU,0.0,0.0,329
SIPENGGENG,1.4790800000000002,99.12085249999998,700
HAPESONG BARU,1.4773,99.08341774193548,409
PERKEBUNAN SIGALA-GALA,1.4631,99.04708461538462,81
PERK BATANG TORU,0.0,0.0,1432
TELO,1.4871571428571428,99.06405714285714,1462
WEK III BATANG TORU,0.0,0.0,421
WEK II,1.484126829268293,99.07658780487806,943
WEK I,1.481084,99.075144,504
WEK IV BATANG TORU,0.0,0.0,7
NAPA,1.4925424242424246,99.08243636363636,1093
AEK PINING,1.4896619047619046,99.06064285714288,71
SUMURAN,1.4832326530612243,99.02372755102044,1474
BATU HULA,1.501164347826087,99.09164173913042,8
HUTA GODANG,1.5011646341463418,99.01201707317072,328
GAROGA,1.5185626666666667,98.99376933333332,166
BATU HORING,1.609420733652312,99.09728532695352,897
AEK NGADOL NAULI,0.0,0.0,860
SISIPA,1.4577179487179488,99.12279487179488,1440
HURABA,1.491122115384616,99.11378076923071,152
GUNUNG BINANGA,3.1186999999999934,97.31120000000008,994
MARANCAR GODANG,1.506350000000001,99.13794035087724,306
SIMANINGGIR,1.5148073684210517,99.15464210526316,174
MARANCAR JULU,1.5464035211267615,99.16095305164308,5203
HAU NATAS,0.0,0.0,1634
AEK NABARA,1.550806369426751,99.20686178343948,4204
GAPUK TUA,1.4776200000000004,99.162888,3458
PASAR SEMPURNA,1.4962733333333336,99.13729866666664,662
AEK SABAON,1.517738613861387,99.222249009901,5841
SUGI,1.5188301886792457,99.20037358490563,3297
TANJUNG DOLOK,3.1186999999999934,97.31120000000008,7893
MUARA UPU,0.0,0.0,11290
BANDAR HAPINIS,1.4552107142857142,99.01106071428572,4119
HUTA RAJA,0.0,0.0,3530
MUARA MANOMPAS,1.4655904761904766,98.98706190476187,3340
PARDAMEAN,1.4687135593220342,99.00618135593218,427
TERAPUNG RAYA,0.0,0.0,916
MUARA HUTA RAJA,1.4425452127659584,98.90800235562322,176
MUARA AMPOLU,1.460449375,98.97591312500003,553
SIMARLELAN,1.45986,98.98704,305
TOLANG,1.519377966101695,99.32513220338984,846
JANJI MAULI,1.5219166666666666,99.31623055555556,754
BARINGIN,1.5757127659574468,99.29055531914894,989
PARAU SORAT,1.5682789473684209,99.3101842105263,39
SIALA GUNDI,0.0,0.0,649
BARNANG KOLING,1.5741685714285716,99.37458571428571,55
PARGARUTAN,1.5839715189873416,99.4383120253165,327
PANAUNGAN,1.6111070422535216,99.43569647887315,702
PANGARIBUAN,1.6109057971014495,99.38910869565218,44
PADANG BUJUR,1.5912652173913044,99.27564347826086,1459
SIMANINGGIR,1.5960611111111107,99.2804222222222,97
PARAN PADANG,0.0,0.0,3382
PASAR SIPIROK,1.6042638297872338,99.27964468085106,1403
PANGURABAAN,1.6093466666666667,99.26959333333336,1420
BAGAS LOMBANG,1.6124150943396225,99.28049999999996,1462
PARAN JULU,1.5961189189189189,99.25624324324323,173
BULU MARIO,1.5923457142857147,99.17409918367336,2310
BATU SATAIL,1.5556669117647046,99.19477598039214,497
RAMBA SIHASUR,1.6749244680851068,99.24081702127658,295
SIBADOAR,0.0,0.0,1289
HASANG MARSADA,1.6219226666666668,99.31736266666668,953
BUNGA BONDAR,1.6392307377049171,99.31330819672132,755
SAMPEAN,1.6557832967032962,99.28208747252752,68
SIALAMAN,1.5369427586206896,99.26101482758624,210
KILANG PAPAN,1.5132931623931631,99.29999572649572,200
SABA BATANG MIHA,1.5311499999999998,99.31058124999998,289
SITUMBA,1.5397102564102565,99.30442051282049,87
SITUMBA JULU,1.5540024999999995,99.29275,1154
BATANG TURA JULU,1.5346381250000003,99.34541250000004,979
BATANG TURA,1.5576495114006508,99.3770732899023,1032
PARAN DOLOK MARDOMU,1.5859358974358977,99.28716794871796,112
SAROGODUNG,1.5983872549019609,99.31409411764704,1777
DOLOK SORDANG,1.5882449275362331,99.37208840579709,87
DOLOK SORDANG JULU,1.6612953703703686,99.43039884259262,561
HUTA SUHUT,0.0,0.0,512
SIPIROK GODANG,1.6083811320754715,99.27428113207546,1036
AEK BATANG PAYA,1.6286010309278347,99.18101683848784,43
MARSADA,1.6233962121212124,99.22294772727278,421
LUAT LOMBANG,1.6676186311787078,99.18810912547532,2268
PAHAE AEK SAGALA,1.648651773049645,99.25502340425535,1556
SIPOGU,1.7529220338983047,99.3255531073447,404
DALIHAN NATOLU,1.7106012158054718,99.45026762917942,358
PARDOMUAN,1.6761669811320756,99.3400849056604,248
ARSE NAULI,0.0,0.0,229
PINAGAR,1.6399606976744177,99.30438418604648,2494
NANGGAR JATI,1.710660504201681,99.29114033613442,317
AEK HAMINJON,1.6939879194630885,99.29674161073824,3916
NANGGAR JATI HUTA PADANG,1.7053795918367345,99.34463469387757,1252
NATAMBANG RONCITAN,1.7202008333333343,99.30567166666664,3430
LANCAT,1.7453062499999985,99.33660036764704,4020
PINTU PADANG MANDALASENA,0.0,0.0,17958
SILANGKITANG TAMBISKI,0.0,0.0,1585
PARAU SORAT SITABO TABO,0.0,0.0,37
SUNGE SIGIRING GIRING,0.0,0.0,10077
ULU MAMIS SITUNGGALING,1.878292,99.416376,275
SIPAGIMBAR,0.0,0.0,216
SIDAPDAP SIMANOSOR,1.8004854166666666,99.35836458333333,28
AEK SIMOTUNG,3.1186999999999934,97.31120000000008,116
SAUT BANUA SIMANOSOR,3.1186999999999983,97.31120000000008,235
BATANG PARSULUMAN,1.897103301886793,99.3541655660377,756
DAMPARAN HAUNATAS,3.1186999999999965,97.31120000000008,42
SIMANGAMBAT,0.0,0.0,59
SOMBA DEBATA PURBA,1.7549439490445844,99.30792547770696,23
PADANG MANDAILING GARUGUR,1.774061428571429,99.30159857142864,284
TAPUS GODANG,1.9050827586206889,99.52731379310347,463
LOBUTAYAS,0.0,0.0,1257
SIGOLANG,3.1187,97.31120000000006,181
BIRU,1.9300577777777777,99.4775577777778,874
SIHULAMBU,2.0658865740740726,99.45805416666656,619
AEK URAT,1.918628712871285,99.55600742574266,11797
HUTA BARU,3.1187000000000014,97.31120000000006,6714
AEK LATONG,1.9697943319838047,99.54753805668032,12165
TAPUS SIPAGABU,3.1186999999999987,97.31120000000004,6495
TOLANG,1.9401360856269112,99.41745688073388,4233
SILANGKITANG,2.059701930501931,99.53237258687255,3139
GORAHUT,3.118699999999992,97.31120000000008,1095
PINANG SORI,0.0,0.0,18117
GUNUNG MARIJO,0.0,0.0,280
SIHAPORAS,0.0,0.0,14978
SITONONG BANGUN,0.0,0.0,9954
TOGA BASIR,0.0,0.0,1292
PINANG BARU,0.0,0.0,416
PARJALIHOTAN BARU,0.0,0.0,610
DANAU PANDAN,0.0,0.0,2027
SORI NAULI,0.0,0.0,36
ALBION PRANCIS,0.0,0.0,392
SITARDAS,1.543334399999999,98.76961520000005,407
JAGO-JAGO,0.0,0.0,76
HUTABALANG,1.5791931034482756,98.86152413793104,763
LOPIAN,1.6073368421052632,98.85420526315792,403
AEK HORSIK,1.6264382352941178,98.85219411764704,8
KEBUN PISANG,1.6185076923076924,98.8707846153846,7
GUNUNG KELAMBU,1.6147941176470593,98.89068823529408,9
LUBUK AMPOLU,1.626747619047619,98.88616190476186,6
PAGARAN HONAS,1.6409714285714283,98.92790000000002,197
MOMBANG BORU,1.4812075471698125,99.00140849056606,149
ANGGOLI,1.51546,98.986024,45
SIBABANGUN,1.4941078947368422,98.96101842105264,39
SIMANOSOR,1.5402578947368422,98.96103157894736,43
MUARA SIBUNTUON,1.5429514285714288,99.00197357142852,2107
SIBIO BIO,1.629515748031498,99.03911758530175,558
HUTAGURGUR,0.0,0.0,2605
LUMUT,1.5002660377358488,98.91378679245284,4430
LUMUT NAULI,1.4620135802469143,98.86733786008227,5
LUMUT MAJU,1.4420057471264371,98.82839379310332,201
AEK GAMBIR,1.5372656249999996,98.92412187499998,870
MASUNDUNG,1.5931944444444446,98.96108333333332,878
SIALOGO,1.6328117647058822,98.95627647058822,779
TEBING TINGGI,0.0,0.0,881
PULO PAKAT II,0.0,0.0,485
SIHAPAS,0.0,0.0,684
PULO PAKAT,0.0,0.0,630
JANJI MARIA,0.0,0.0,412
SIHADATUON,0.0,0.0,110
HAJORAN,1.6416789473684208,98.85034736842108,181
AEK TOLANG,1.6856499999999996,98.838575,321
PANDAN,1.682592592592592,98.82695185185186,361
SIBULUAN INDAH,1.696677272727272,98.8220386363636,7
LUBUK TUKKO,1.6910517241379308,98.81800689655172,264
SIBULUAN NAULI,1.7117708333333332,98.8341625,8
AEK SITIO-TIO,1.6692190476190478,98.84634285714284,27
SIBULUAN RAYA,1.7049571428571428,98.82815714285714,39
KALANGAN,1.6706344827586206,98.83433448275863,92
PANDAN WANGI,1.7289615384615389,98.84490769230769,184
SIBULUAN TERPADU,1.7259687499999996,98.8362375,32
SITIO-TIO HILIR,1.6595631578947367,98.83891842105264,110
SIBULUAN BARU,1.7205736842105266,98.84656315789476,4
LUBUK TUKKO BARU,1.721984615384615,98.85461538461536,93
SIHAPORAS NAULI,1.7186809523809523,98.83087142857144,80
PASAR BARU,1.7000916666666666,98.84735833333332,66
HAJORAN INDAH,1.6779176470588235,98.84794117647058,125
MUARA NIBUNG,1.6805166666666669,98.84316666666668,13
AEK GARUT,1.6497241379310348,98.84435172413792,23
BUDI LUHUR,1.6958277777777782,98.8460722222222,51
KALANGAN INDAH,1.6905999999999997,98.8401037037037,22
MANGGA DUA,1.6825655172413791,98.83506206896551,133
SIPANGE,1.6589944444444449,98.88470277777776,15
HUTANABOLON,0.0,0.0,34
SIGIRING GIRING,1.6730588235294117,98.89942352941178,34
SAIT KALANGAN II,1.6777428571428572,98.93619142857143,144
AEK BONTAR,0.0,0.0,497
TAPIAN NAULI/SAURMANGGITA,0.0,0.0,150
BONALUMBAN,0.0,0.0,104
TUKKA,1.6939848484848483,98.8587090909091,400
AEK TOLANG INDUK,1.6601714285714284,98.86199285714284,256
SIBULUAN NALAMBOK,1.7107513513513508,98.81967297297298,181
SIPAN,1.7528027777777782,98.8562,538
SARUDIK,1.7321470588235297,98.8089235294118,533
PONDOK BATU,1.7129745762711863,98.79752711864404,65
PASIR BIDANG,1.7218357142857152,98.80124795918364,81
TAPIAN NAULI I,3.118699999999996,97.31120000000008,348
MELA DOLOK,1.804369565217392,98.79258695652176,1625
ALOBAN,0.0,0.0,50
TAPIAN NAULI III,1.808928,98.75212,1599
TAPIAN NAULI II,1.7846433333333338,98.7179633333333,2
TAPIAN NAULI IV,1.82618,98.77244571428574,176
MELA I,1.7641636363636362,98.77639090909092,59
MELA II,1.7700705882352938,98.77478235294112,46
BAIR,1.82182,98.79484,20
BONAN DOLOK,0.0,0.0,97
RAMPA,1.793030952380953,98.82325952380953,2
MARDAME,1.8069131578947368,98.8343894736842,25
NAULI,1.8247098039215683,98.82586274509804,55
NAGA TIMBUL,1.8446083333333336,98.81163500000002,205
SIMANINGGIR,1.758645,98.8035,21
UNTE MUNGKUR IV,1.8309666666666664,98.73211904761904,150
UNTE MUNGKUR III,1.82676,98.70178,106
UNTE MUNGKUR II,1.8366800000000003,98.68295599999998,66
UNTE MUNGKUR I,1.8533384615384616,98.6734,94
SATAHI NAULI,1.8469896551724136,98.6271551724138,505
HURLANG MUARA NAULI,1.8675029411764703,98.63096470588236,239
KOLANG NAULI,1.88942,98.651055,880
PASAR ONAN HURLANG,0.0,0.0,127
SIPAKPAHI AEK LOBU,1.882577777777778,98.7131777777778,37
HUDOPA NAULI,0.0,0.0,919
RAWA MAKMUR,1.8264516129032264,98.65187096774194,436
MAKARTI NAULI,1.801665384615385,98.66882307692308,195
PARGARINGAN,1.8683565217391305,98.65375652173913,935
SIMARPINGGAN,0.0,0.0,352
BOTOT,0.0,0.0,437
SORKAM,1.9004636363636365,98.5947181818182,521
PARGARUTAN,1.9087333333333327,98.62106666666666,120
TARUTUNG BOLAK,1.9017321428571428,98.62858214285713,214
GONTING MAHE,1.8959818181818184,98.63896969696972,75
PARDAMEAN,1.912285714285714,98.67230714285714,220
PELITA,1.9281666666666668,98.66128888888888,235
FAJAR,1.9340333333333333,98.64194444444443,51
PEARAJA,0.0,0.0,44
NAI POS POS BARAT,0.0,0.0,38
RIANIATE,1.9441419354838707,98.6137322580645,82
DOLOK PANTIS,1.9520945945945944,98.72747027027027,252
TELUK ROBAN,1.8627565217391304,98.58678260869564,203
SORKAM KIRI,1.958852,98.677684,92
SORKAM TENGAH,1.9563476190476188,98.70532857142858,98
HITE URAT,1.9293421052631567,98.73078421052632,461
PAGARAN JULU,1.947978571428572,98.75997500000004,2
PANANGGAHAN,1.92162,98.698952,183
SIHAPAS,1.9266739130434776,98.72211304347826,62
NAULI,1.9766172413793104,98.69348620689657,51
MUARA NAULI,1.9310909090909087,98.64512272727274,78
MADUMA,1.9357793103448275,98.5485379310345,168
PAHIEME,0.0,0.0,309
PASAR SORKAM,3.1187,97.31120000000006,61
SORKAM KANAN,1.908076,98.584176,92
SIPEA PEA,1.914815384615385,98.57733846153845,188
AEK RASO,1.934558823529412,98.56798235294114,1080
PASARIBU TOBING JAE,1.9203366666666668,98.59035,210
PAHIEME II,1.9137255813953489,98.56726976744186,347
BINASI,1.9009325581395349,98.5554953488372,1370
SIDIKALANG,1.9203925925925929,98.56539629629629,409
SORKAM KANAN,1.908076,98.584176,29
MADANI,1.9257900000000003,98.599315,226
SUGA-SUGA,0.0,0.0,533
SUKA MAJU,1.9561210526315795,98.60473157894734,104
AEK NADUA,1.9707142857142856,98.64716285714287,606
PASARIBU TOBING,1.96114647887324,98.61611267605636,1431
MAKMUR,1.969075,98.58596,444
SIMARGARAP,1.989580851063829,98.64852553191491,109
SIDALING,1.9942880952380948,98.61260476190478,138
SIPAKPAHI,2.0229303030303023,98.6005393939394,207
PO SIMARGARAP,2.009725,98.65497916666664,745
BUKIT PATUPANGAN,0.0,0.0,464
KEDAI GEDANG,2.010107142857142,98.4176857142857,65
SIGAMBO GAMBO,2.0142416666666665,98.4090375,37
PADANG MASIANG,2.0182269230769228,98.40065,194
KAMPUNG SOLOK,2.010736363636364,98.40334545454544,1085
PASAR BATU GERIGIS,2.00948,98.40065333333334,237
PASAR TERANDAM,2.010592307692308,98.39531538461536,103
KINALI,2.0122124999999995,98.3903625,670
UJUNG BATU,2.020060714285714,98.39444642857144,445
KAMPUNG MUDIK,2.02945,98.40170714285716,497
GABUNGAN HASANG,2.0312909090909086,98.4247,615
AEK DAKKA,2.044307142857144,98.39874285714286,97
BUNGO TANJUNG,2.0318266666666664,98.39461333333335,324
BARAMBANG,2.000064,98.4867,4
SOSOR GADONG,3.1187000000000014,97.31120000000006,1091
SIANTAR CA,0.0,0.0,354
MUARA BOLAK,1.983305,98.561955,430
SIANTAR DOLOK,2.014678260869565,98.5652391304348,311
BARINGIN,2.059462162162162,98.5872405405405,102
HUTA TOMBAK,2.068648717948718,98.53476923076924,111
SIBINTANG,2.045297777777777,98.46547333333336,579
UNTE BOANG,2.046519230769231,98.44856538461538,327
LADANG TENGAH,2.030020833333333,98.38113749999998,682
URATAN,2.04075,98.3854590909091,560
LOBU TUA,2.042420000000001,98.36373,1457
BONDAR SIHUDON II,2.0601965517241383,98.36998275862072,308
BONDAR SIHUDON I,2.0575037037037043,98.38149629629628,195
RINA BOLAK,2.060958823529412,98.38957647058822,59
SOSOR GONTING,2.064858333333333,98.39556666666664,756
SIRAMI RAMIAN,2.0677416666666666,98.40116666666668,63
PANGARIBUAN,2.0696117647058827,98.41130588235292,880
SIJUNGKANG,2.085686206896551,98.44129310344825,494
SOGAR,2.098095454545455,98.41405454545452,384
SIGOLANG,2.08735,98.39113571428572,1132
SITIRIS TIRIS,0.0,0.0,143
SAWAH LAMO,2.03288,98.38537999999996,6
PANANGGAHAN,2.03551,98.41511000000004,287
PURBA TUA,2.067543636363636,98.44125454545453,911
HUTAGINJANG,2.051025925925926,98.41455925925924,176
SIHORBO,2.0575608695652168,98.40708260869567,1748
PARIK SINOMBA,2.0638375,98.40856875,239
SIHARBANGAN,2.0412263157894737,98.41663157894736,502
MANDUAMAS LAMA,2.1391,98.27288125,940
PASAR ONAN MANDUAMAS,0.0,0.0,142
BINJOHARA,2.216836842105263,98.2473710526316,65
PAGARAN NAULI,2.142005,98.19813,489
SARMA NAULI,2.1857069767441857,98.17704186046514,5
SARAGIH,2.246465,98.2015275,36
TUMBA,2.1884578947368425,98.25942105263157,36
TUMBA JAE,2.155829032258064,98.25534193548388,91
LAE MONONG,2.1668272727272733,98.2906318181818,5
MANDUAMAS BARU,3.1187000000000014,97.31120000000006,293
SARAGIH TIMUR,2.2448222222222216,98.23235333333334,331
SARAGIH BARAT,2.274655932203391,98.1887355932204,3
BINJOHARA URUK,2.200537209302325,98.22457209302326,2
BINJOHARA BARU,2.252517142857143,98.25623714285716,23
TAMBAHAN NANJUR,2.1811304347826086,98.19521304347828,25
PARSIHOTANGAN,2.2110562500000004,98.20625624999998,81
TUMBA NAULI,2.163047619047618,98.23739999999998,186
PERLUASAN,2.174635294117646,98.2115411764706,410
MUARA TAPUS,2.040278787878788,98.28006363636364,136
PAGARAN BARU,2.069335294117648,98.26650588235292,231
SAMPANG MARUHUR,2.0686000000000004,98.33490333333332,3
SIORDANG,2.104345714285716,98.37654,49
PARDOMUAN,2.1139487179487184,98.34444871794872,20
SIMPANG III LAE BINGKE,2.127535897435897,98.32533076923076,48
BAJAMAS,2.0721203703703703,98.31241851851853,561
MASNAULI,2.1146580645161293,98.26817741935484,350
SIGODUNG,2.137322580645161,98.30605161290325,918
MUARA ORE,0.0,0.0,19
MANALU PURBA,2.0091918032786884,98.72282786885243,3274
MANALU DOLOK,2.1207850746268653,98.78913582089552,294
MANALU,2.091393023255814,98.77974651162792,92
HUTA JULU,0.0,0.0,2042
AEK RAJA,2.116320833333334,98.88329166666666,67
HUTA TINGGI,0.0,0.0,19
LOBU SUNUT,0.0,0.0,146
SISORDAK,2.1457520000000003,98.91704,318
HUTATUA,2.085987719298246,98.73953684210524,108
PERTENGAHAN,2.0450988372093017,98.7819430232558,302
HUTAJULU PARBALIK,2.034167777777777,98.83620111111112,324
HORISAN RANGGITGIT,2.105924193548387,98.85491774193544,188
PURBA DOLOK,1.9942779411764704,98.78191323529413,73
BATUARIMO,1.980720289855072,98.74565797101448,8
PAGARAN LAMBUNG I,0.0,0.0,350
SIBALANGA,0.0,0.0,96
PAGARAN LAMBUNG II,0.0,0.0,46
PAGARAN LAMBUNG III,0.0,0.0,78
PAGARAN PISANG,0.0,0.0,692
ADIANKOTING,0.0,0.0,551
DOLOK NAULI,0.0,0.0,59
BANUAJI IV,0.0,0.0,891
BANUAJI I,0.0,0.0,968
BANUAJI II,0.0,0.0,1029
PANSUR BATU,0.0,0.0,1521
PARDOMUAN NAULI,0.0,0.0,346
SIANTAR NAI POSPOS,0.0,0.0,97
PAGARAN LAMBUNG IV,0.0,0.0,82
PANSUR BATU II,0.0,0.0,938
PANSUR BATU I,0.0,0.0,691
RURA JULU TORUAN,2.0129925925925933,98.86736481481482,201
RURA JULU DOLOK,2.0289822222222216,98.88876444444443,706
SIMANUNGKALIT,2.0533187499999994,98.94736875,21
HUTAURUK,2.05728,98.97216,149
SITUMEANG HABINSARAN,2.0734125000000003,98.96584166666666,120
SITUMEANG HASUNDUTAN,2.084640740740741,98.93830370370372,934
LOBUSINGKAM,0.0,0.0,1540
PAGAR BATU,0.0,0.0,1028
SIPAHUTAR,2.0938971428571427,98.97677428571428,1196
HUTA RAJA,2.13358,98.97255599999998,630
TAPIAN NAULI,2.121921739130435,98.96470434782609,1118
HUTA RAJA HASUNDUTAN,0.0,0.0,5153
HUTA RAJA SIMANUNGKALIT,0.0,0.0,1043
HUTAURUK HASUNDUTAN,2.019380597014925,98.9383552238806,884
SIANDOR ANDOR,0.0,0.0,387
HUTAPEA BANUAREA,1.9609952380952385,99.00161904761907,1750
PARBUBU PEA,1.9936352941176472,98.99888823529412,4431
PARBUBU II,1.970875,98.98775,3889
PARBUBU DOLOK,1.9760777777777767,98.97757777777775,34
HUTA TORUAN VIII,0.0,0.0,36
PARBUBU I,1.9924583333333328,98.98645833333336,92
HUTATORUAN I,3.1186999999999987,97.31120000000004,141
SOSUNGGULON,2.019936363636364,99.0009909090909,3
PARBAJU TORUAN,3.1187000000000005,97.31120000000006,26
HAPOLTAHAN,2.03142,99.00728,57
HUTA TORUAN IV,0.0,0.0,16
AEK SIAN SIMUN,0.0,0.0,53
HUTA TORUAN V,0.0,0.0,33
HUTA TORUAN VI,0.0,0.0,57
HUTA TORUAN XI,0.0,0.0,14
HUTA TORUAN IX,0.0,0.0,72
HUTA TORUAN X,0.0,0.0,0
HUTA TORUAN VII,0.0,0.0,13
PARTALI TORUAN,0.0,0.0,69
PARBAJU TONGA,2.0491584905660383,99.00451320754716,19
SIMAMORA,2.0299892857142856,98.97666071428571,24
HUTAGALUNG SIWALUOMPU,0.0,0.0,35
SIRAJA OLOAN,2.033151351351352,98.96425675675675,47
HUTAURUK,2.0357520000000005,98.965348,33
PARBAJU JULU,2.0523065573770496,98.9904737704918,117
PARTALI JULU,2.0620114285714286,98.98672571428568,44
SITAMPURUNG,2.0981125,98.99329375000002,4
JAMBUR NAULI,2.099681818181818,99.00730909090908,197
SIHUJUR,2.106019047619048,99.02123333333331,18
HUTATORUAN III,1.995431578947368,98.97737368421048,57
PANSUR NAPITU,1.971686666666668,99.03294166666667,16
LOBUHOLE,0.0,0.0,22
SITOMPUL,1.9857030303030303,99.02662424242422,52
SANGKARAN,1.9906868421052624,99.01504210526316,33
ENDA PORTIBI,2.0155318181818185,99.01934545454546,1918
SI RAJA HUTAGALUNG,0.0,0.0,196
LUMBAN SIAGIAN JAE,1.99947,99.01884,1355
LUMBAN SIAGIAN JULU,2.005376666666667,99.02081333333332,1086
SIMORANGKIR HABINSARAN,2.010147058823529,99.02029411764704,330
SIMORANGKIR JULU,0.0,0.0,485
SIMANAMPANG,2.029369696969697,99.04777575757576,655
SIDAGAL,2.03585,99.08809117647058,314
PANGURDOTAN,0.0,0.0,76
LUMBAN GAOL,1.8284566666666664,99.07802333333332,263
LUMBAN TONGA,1.8506717948717948,99.05810769230769,24
SITOLU AMA,1.839642857142857,99.09755714285716,257
SIMANAMPANG,1.8586970588235288,99.08776176470587,533
LOBU PINING,1.860978260869565,99.10091739130434,85
HUTA BARAT,1.87212,99.09136,71
LUMBAN DOLOK,1.832851851851852,99.0650074074074,496
SIMARDANGIANG,1.830819230769231,99.02598461538462,203
SIBAGANDING,1.860025,99.03416428571424,648
LUMBAN GARAGA,1.8796473684210524,99.09099473684208,1761
JANJI MATOGU,0.0,0.0,272
LUMBAN JAEAN,1.8779000000000003,99.03310000000002,540
ONAN HASANG,1.8934428571428563,99.09364285714288,407
PANTIS,1.916309090909091,99.09040909090908,10
LONTUNG DOLOK,1.9054666666666664,99.07997333333331,874
SIMATANIARI,1.9054041666666668,99.03134166666666,3014
SIMASOM TORUAN,1.9304578947368416,99.0697105263158,7
SIMASOM,1.9484547619047607,99.04755238095235,1806
SUKAMAJU,0.0,0.0,157
SITOLU OMPU,0.0,0.0,1875
SIOPAT BAHAL,1.8012222222222218,99.10148518518518,232
PASAR SARULLA,0.0,0.0,398
NAHORNOP MARSADA,1.7738947368421052,99.15192105263156,614
SETIA,1.81908253968254,99.19278253968253,1489
PARSAORAN SAMOSIR,1.7972043478260868,99.1570847826087,567
PARDOMUAN NAINGGOLAN,1.8121125,99.13583333333332,257
PARSAORAN NAINGGOLAN,1.7764090909090908,99.12673181818182,155
PARDAMEAN NAINGGOLAN,1.826122727272727,99.12759090909093,123
SIGURUNG GURUNG,0.0,0.0,823
SILANGKITANG,1.8385304347826088,99.11811739130437,148
TORDOLOK NAULI,1.845517073170732,99.13982560975612,166
BONANI DOLOK,0.0,0.0,185
SELAMAT,0.0,0.0,456
PURBATUA,0.0,0.0,446
PARDOMUAN JANJI ANGKOLA,0.0,0.0,58
PARSAORAN JANJI ANGKOLA,0.0,0.0,16
JANJI NAULI,0.0,0.0,2
SITOLU BAHAL,0.0,0.0,9
ROBEAN,0.0,0.0,11
HUTA NAGODANG,0.0,0.0,0
SIDUA BAHAL,0.0,0.0,12
SIBULAN BULAN,0.0,0.0,1
SILOSUNG,1.6669238095238097,99.16581111111113,11
